id,spacegroup,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,vol,"('Al', 'Ga', 0)","('Al', 'Ga', 1)","('Al', 'Ga', 2)","('Al', 'Ga', 3)","('In', 'O', 0)","('In', 'O', 1)","('In', 'O', 2)","('In', 'O', 3)","('Al', 'In', 0)","('Al', 'In', 1)","('Al', 'In', 2)","('Al', 'In', 3)","('Al', 'Al', 0)","('Al', 'Al', 1)","('Al', 'Al', 2)","('Al', 'Al', 3)","('Ga', 'Ga', 0)","('Ga', 'Ga', 1)","('Ga', 'Ga', 2)","('Ga', 'Ga', 3)","('Al', 'O', 0)","('Al', 'O', 1)","('Al', 'O', 2)","('Al', 'O', 3)","('Al', 'O', 4)","('In', 'Ga', 0)","('In', 'Ga', 1)","('In', 'Ga', 2)","('In', 'Ga', 3)","('O', 'O', 0)","('O', 'O', 1)","('O', 'O', 2)","('In', 'In', 0)","('In', 'In', 1)","('In', 'In', 2)","('In', 'In', 3)","('In', 'In', 4)","('Ga', 'O', 0)","('Ga', 'O', 1)","('Ga', 'O', 2)","('Ga', 'O', 3)","('Ga', 'O', 4)","Bond_('Al', 'O')_mean","Bond_('Al', 'O')_std","Bond_('Ga', 'O')_mean","Bond_('Ga', 'O')_std","Bond_('In', 'O')_mean","Bond_('In', 'O')_std",IonChar_mean,IonChar_std,val_mean,val_std,grp_mean,grp_std,period_mean,period_std,p_mean,p_std,Norm0,Norm2,Norm3,Norm5,Norm7,Norm10,"N('Al', 'Ga', 0)","N('Al', 'Ga', 1)","N('Al', 'Ga', 2)","N('Al', 'Ga', 3)","N('In', 'O', 0)","N('In', 'O', 1)","N('In', 'O', 2)","N('In', 'O', 3)","N('Al', 'In', 0)","N('Al', 'In', 1)","N('Al', 'In', 2)","N('Al', 'In', 3)","N('Al', 'Al', 0)","N('Al', 'Al', 1)","N('Al', 'Al', 2)","N('Al', 'Al', 3)","N('Ga', 'Ga', 0)","N('Ga', 'Ga', 1)","N('Ga', 'Ga', 2)","N('Ga', 'Ga', 3)","N('Al', 'O', 0)","N('Al', 'O', 1)","N('Al', 'O', 2)","N('Al', 'O', 3)","N('Al', 'O', 4)","N('In', 'Ga', 0)","N('In', 'Ga', 1)","N('In', 'Ga', 2)","N('In', 'Ga', 3)","N('O', 'O', 0)","N('O', 'O', 1)","N('O', 'O', 2)","N('In', 'In', 0)","N('In', 'In', 1)","N('In', 'In', 2)","N('In', 'In', 3)","N('In', 'In', 4)","N('Ga', 'O', 0)","N('Ga', 'O', 1)","N('Ga', 'O', 2)","N('Ga', 'O', 3)","N('Ga', 'O', 4)",predict1,predict2,z1,z2
1536,194,80.0,0.5625,0.25,0.1875,6.3421,6.3418,23.9167,90.0152,90.0061,119.9983,0.3431,1.5373,833.076574095,26.0,9.0,11.0,10.0,20.0,5.0,22.0,39.0,21.0,0.0,4.0,14.0,50.0,0.0,18.0,38.0,8.0,0.0,0.0,8.0,60.0,18.0,68.0,97.0,45.0,10.0,0.0,5.0,2.0,280.0,198.0,264.0,0.0,6.0,2.0,0.0,4.0,28.0,5.0,34.0,37.0,22.0,2.00003472634,0.110225727285,1.97323206682,0.107908197367,1.97739636759,0.112234294192,0.532962962963,0.0382936814065,0.0,2.44948974278,4.8,1.46969384567,1.65,0.93674969976,2.8,1.46969384567,4.0,0.65287824286,0.611636294783,0.600906245048,0.600089693361,0.600003300586,0.0312096160287,0.0108033286253,0.0132040683198,0.0120036984726,0.0240073969452,0.00600184923629,0.0264081366397,0.046814424043,0.0252077667924,0.0,0.00480147938903,0.0168051778616,0.0600184923629,0.0,0.0216066572506,0.0456140541958,0.00960295877806,0.0,0.0,0.00960295877806,0.0720221908355,0.0216066572506,0.0816251496135,0.116435875184,0.0540166431266,0.0120036984726,0.0,0.00600184923629,0.00240073969452,0.336103557232,0.237673229757,0.316897639676,0.0,0.00720221908355,0.00240073969452,0.0,0.00480147938903,0.0336103557232,0.00600184923629,0.0408125748068,0.0444136843485,0.0264081366397,0.339583365444,1.73207779341,0.300214628916,1.04086479489
1537,12,80.0,0.4688,0.1875,0.3438,24.3437,6.2281,6.1336,89.9997,104.7716,90.0001,0.2738,1.647,899.210939851,14.0,4.0,4.0,9.0,36.0,0.0,52.0,80.0,22.0,0.0,9.0,33.0,46.0,0.0,12.0,16.0,12.0,0.0,4.0,4.0,50.0,0.0,65.0,76.0,53.0,16.0,0.0,4.0,8.0,284.0,112.0,364.0,12.0,16.0,2.0,8.0,14.0,30.0,0.0,25.0,44.0,12.0,1.97611253963,0.0995222567415,2.02955665923,0.0909806833164,1.97190509785,0.0982227287384,0.524379310345,0.0374164944202,0.0,2.44948974278,4.8,1.46969384567,1.75,1.07819293264,2.8,1.46969384567,4.0,0.647832925992,0.60877230571,0.600436501418,0.600027828343,0.60000055693,0.0155692055997,0.00444834445705,0.00444834445705,0.0100087750284,0.0400351001134,0.0,0.0578284779416,0.0889668891409,0.0244658945138,0.0,0.0100087750284,0.0366988417706,0.051155961256,0.0,0.0133450333711,0.0177933778282,0.0133450333711,0.0,0.00444834445705,0.00444834445705,0.0556043057131,0.0,0.072285597427,0.0845185446839,0.0589405640559,0.0177933778282,0.0,0.00444834445705,0.00889668891409,0.31583245645,0.124553644797,0.404799345591,0.0133450333711,0.0177933778282,0.00222417222852,0.00889668891409,0.0155692055997,0.0333625834278,0.0,0.0278021528565,0.0489317890275,0.0133450333711,0.227772082976,1.76917652784,0.215833990197,0.988856971866
1538,12,80.0,0.125,0.5,0.375,24.6928,6.3434,6.2358,90.0001,104.735,90.0001,0.171,1.436,944.629791457,7.0,2.0,5.0,8.0,47.0,0.0,50.0,78.0,9.0,0.0,4.0,5.0,0.0,0.0,0.0,2.0,50.0,0.0,16.0,20.0,10.0,0.0,13.0,18.0,11.0,40.0,0.0,12.0,13.0,284.0,112.0,364.0,18.0,8.0,2.0,2.0,26.0,59.0,0.0,79.0,94.0,36.0,1.9799892915,0.0863932853778,2.01286176028,0.101815160201,2.04150330806,0.102615595734,0.497336206897,0.0222698744889,0.0,2.44948974278,4.8,1.46969384567,1.9,1.17898261226,2.8,1.46969384567,4.0,0.65192024052,0.610464574873,0.600610254283,0.600044416743,0.600001073318,0.0074103104341,0.0021172315526,0.0052930788815,0.0084689262104,0.0497549414861,0.0,0.052930788815,0.0825720305514,0.0095275419867,0.0,0.0042344631052,0.0052930788815,0.0,0.0,0.0,0.0021172315526,0.052930788815,0.0,0.0169378524208,0.021172315526,0.010586157763,0.0,0.0137620050919,0.0190550839734,0.0116447735393,0.042344631052,0.0,0.0127033893156,0.0137620050919,0.300646880469,0.118564966946,0.385336142573,0.0190550839734,0.0084689262104,0.0021172315526,0.0021172315526,0.0275240101838,0.0624583308017,0.0,0.0836306463277,0.0995098829722,0.0381101679468,0.155478863776,1.35140441832,0.14903986122,0.841603608557
1539,227,40.0,0.75,0.0,0.25,5.9319,5.9307,14.4676,90.0846,88.4406,120.0513,0.4109,1.2482,440.350473644,0.0,0.0,0.0,0.0,12.0,0.0,15.0,28.0,14.0,0.0,7.0,10.0,52.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,45.0,0.0,42.0,56.0,14.0,0.0,0.0,0.0,0.0,132.0,36.0,142.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.01171524426,0.0750895935051,0.0,0.0,2.02530455235,0.0678196547243,0.552473684211,0.0281300895672,0.0,2.44948974278,4.8,1.46969384567,1.6,0.916515138991,2.8,1.46969384567,3.0,0.678232998313,0.624879976953,0.603719041214,0.600667715689,0.600058569008,0.0,0.0,0.0,0.0,0.0272510209895,0.0,0.0340637762369,0.0635857156422,0.0317928578211,0.0,0.0158964289105,0.0227091841579,0.118087757621,0.0,0.0227091841579,0.0454183683158,0.0,0.0,0.0,0.0,0.102191328711,0.0,0.0953785734633,0.127171431284,0.0317928578211,0.0,0.0,0.0,0.0,0.299761230885,0.0817530629685,0.322470415042,0.0136255104948,0.00908367366317,0.0,0.0,0.00454183683158,0.0,0.0,0.0,0.0,0.0,0.384064576448,1.73674568448,0.338243606457,0.996699589077
1540,167,30.0,0.4167,0.0,0.5833,5.259,5.2586,14.0718,89.9939,90.0057,120.0015,0.3209,1.8328,337.013288787,0.0,0.0,0.0,0.0,25.0,0.0,28.0,15.0,11.0,2.0,0.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,16.0,0.0,0.0,0.0,0.0,76.0,36.0,60.0,14.0,18.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.10739932875,0.0701597570374,0.0,0.0,2.12241952202,0.0674711282535,0.523875,0.033404481361,0.0,2.44948974278,4.8,1.46969384567,1.86666666667,1.23107902084,2.8,1.46969384567,3.0,0.664997911442,0.615638250149,0.601260505751,0.600126159039,0.600004910788,0.0,0.0,0.0,0.0,0.0741810511093,0.0,0.0830827772424,0.0445086306656,0.0326396624881,0.00593448408874,0.0,0.0207706943106,0.0178034522662,0.00593448408874,0.0,0.0,0.0,0.0,0.0,0.0,0.0445086306656,0.0,0.0296724204437,0.0296724204437,0.0474758727099,0.0,0.0,0.0,0.0,0.225510395372,0.106820713597,0.178034522662,0.0415413886212,0.0534103567987,0.0,0.0,0.023737936355,0.0,0.0,0.0,0.0,0.0,0.257670870876,1.84119360502,0.215851815341,1.05972594772
1541,33,40.0,0.0,0.0625,0.9375,5.6422,9.5871,10.2114,89.9997,89.9958,90.0002,0.1604,0.7628,552.358474455,0.0,0.0,0.0,0.0,50.0,0.0,62.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,134.0,42.0,150.0,12.0,82.0,10.0,26.0,20.0,2.0,0.0,4.0,3.0,1.0,0.0,0.0,2.05021640208,0.0373297317684,2.18433413456,0.129445902744,0.4975,0.0025,0.0,2.44948974278,4.8,1.46969384567,2.175,1.44719556384,2.8,1.46969384567,3.0,0.707990112925,0.645331440337,0.611030973092,0.603143271607,0.600543476214,0.0,0.0,0.0,0.0,0.0905209249289,0.0,0.112245946912,0.141212642889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00543125549573,0.0,0.00362083699716,0.0,0.242596078809,0.0760375769403,0.271562774787,0.0217250219829,0.148454316883,0.0181041849858,0.047070880963,0.0362083699716,0.00362083699716,0.0,0.00724167399431,0.00543125549573,0.00181041849858,0.157224038574,0.783879099177,0.146999911598,0.554348200742
1542,227,40.0,0.1875,0.5,0.3125,6.1117,6.1107,14.389,90.0177,90.0044,120.003,0.3753,0.0086,465.372878809,8.0,0.0,5.0,0.0,21.0,0.0,16.0,30.0,4.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,12.0,0.0,2.0,18.0,8.0,0.0,11.0,11.0,5.0,16.0,0.0,3.0,6.0,132.0,36.0,142.0,4.0,6.0,0.0,2.0,4.0,25.0,0.0,28.0,42.0,7.0,2.02592190397,0.0878136563962,2.04896117664,0.0766825672877,2.05944253206,0.068375197903,0.502203703704,0.0276749516575,0.0,2.44948974278,4.8,1.46969384567,1.85,1.13026545555,2.8,1.46969384567,4.0,0.649037749287,0.609456651342,0.600543598408,0.600040685265,0.600001025395,0.0171905161738,0.0,0.0107440726086,0.0,0.0451251049561,0.0,0.0343810323475,0.0644644356516,0.00859525808688,0.0,0.00214881452172,0.00859525808688,0.00429762904344,0.0,0.0,0.0,0.0257857742606,0.0,0.00429762904344,0.038678661391,0.0171905161738,0.0,0.0236369597389,0.0236369597389,0.0107440726086,0.0343810323475,0.0,0.00644644356516,0.0128928871303,0.283643516867,0.0773573227819,0.305131662084,0.00859525808688,0.0128928871303,0.0,0.00429762904344,0.00859525808688,0.053720363043,0.0,0.0601668066081,0.0902502099122,0.015041701652,0.337585558017,0.722038944152,0.274077492571,0.59077054368
1543,206,80.0,0.0,0.75,0.25,9.6253,9.6253,9.625,90.0046,90.004,89.9942,0.1386,1.5948,891.721591251,0.0,0.0,0.0,0.0,32.0,0.0,46.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,38.0,92.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,16.0,26.0,360.0,198.0,552.0,2.0,8.0,0.0,2.0,10.0,106.0,0.0,146.0,144.0,106.0,0.0,0.0,2.0802962993,0.0363915104162,2.07897802652,0.0358113976058,0.488014492754,0.0054864596267,0.0,2.44948974278,4.8,1.46969384567,1.9,1.13578166916,2.8,1.46969384567,3.0,0.678232998313,0.624879976953,0.603719041214,0.600667715689,0.600058569008,0.0,0.0,0.0,0.0,0.0358856399957,0.0,0.0515856074938,0.0627998699924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127842592485,0.0,0.0426141974949,0.103171214988,0.0,0.0,0.0,0.0,0.0,0.0392499187453,0.0,0.0179428199978,0.0291570824965,0.403713449951,0.222042397473,0.619027289925,0.00224285249973,0.00897140999892,0.0,0.00224285249973,0.0112142624986,0.118871182486,0.0,0.16372823248,0.161485379981,0.118871182486,0.130633102198,1.6437780187,0.123234241813,0.974260251068
1544,167,60.0,0.6667,0.0833,0.25,10.0485,5.024,13.5733,89.9901,90.0106,120.0015,0.2142,3.0933,593.417532637,7.0,2.0,7.0,1.0,29.0,0.0,28.0,44.0,33.0,0.0,2.0,19.0,48.0,0.0,12.0,32.0,0.0,0.0,0.0,0.0,53.0,0.0,69.0,63.0,64.0,6.0,0.0,0.0,1.0,198.0,102.0,268.0,6.0,6.0,0.0,8.0,8.0,6.0,0.0,11.0,6.0,11.0,2.01920692384,0.0699748920221,2.0151970561,0.0701263211419,2.02733714013,0.0690196143419,0.538670454545,0.0349979614961,0.0,2.44948974278,4.8,1.46969384567,1.63333333333,0.948097510222,2.8,1.46969384567,4.0,0.664997911442,0.617974660587,0.602081980167,0.600293488509,0.60001804227,0.01179607884,0.00337030823999,0.01179607884,0.00168515412,0.0488694694799,0.0,0.0471843153599,0.0741467812798,0.0556100859598,0.0,0.00337030823999,0.0320179282799,0.0808873977598,0.0,0.0202218494399,0.0539249318399,0.0,0.0,0.0,0.0,0.0893131683598,0.0,0.11627563428,0.10616470956,0.10784986368,0.01011092472,0.0,0.0,0.00168515412,0.333660515759,0.17188572024,0.451621304159,0.01011092472,0.01011092472,0.0,0.01348123296,0.01348123296,0.01011092472,0.0,0.0185366953199,0.01011092472,0.0185366953199,0.169129597983,3.18455397106,0.144041556685,1.46987140341
1545,167,60.0,0.625,0.0417,0.3333,10.1555,5.0775,13.6876,89.9909,90.0096,120.0016,0.2473,2.7655,611.226492156,4.0,1.0,3.0,0.0,31.0,0.0,40.0,42.0,33.0,0.0,6.0,21.0,52.0,0.0,8.0,28.0,0.0,0.0,0.0,0.0,55.0,0.0,52.0,74.0,64.0,2.0,0.0,0.0,1.0,198.0,102.0,258.0,10.0,10.0,0.0,2.0,22.0,2.0,0.0,4.0,5.0,3.0,2.0364827794,0.0701398849614,2.03530760968,0.0702661806922,2.05105598733,0.0683135686752,0.540829545455,0.0338392663225,0.0,2.44948974278,4.8,1.46969384567,1.68333333333,1.02455952595,2.8,1.46969384567,4.0,0.663743591725,0.616224014775,0.601563899731,0.600189000187,0.600009480164,0.00654421896192,0.00163605474048,0.00490816422144,0.0,0.0507176969549,0.0,0.0654421896192,0.0687142991002,0.0539898064359,0.0,0.00981632844289,0.0343571495501,0.085074846505,0.0,0.0130884379238,0.0458095327335,0.0,0.0,0.0,0.0,0.0899830107264,0.0,0.085074846505,0.121068050796,0.104707503391,0.00327210948096,0.0,0.0,0.00163605474048,0.323938838615,0.166877583529,0.422102123044,0.0163605474048,0.0163605474048,0.0,0.00327210948096,0.0359932042906,0.00327210948096,0.0,0.00654421896192,0.0081802737024,0.00490816422144,0.219217286696,2.74406489916,0.191147412752,1.33851064627
1546,227,40.0,0.375,0.625,0.0,10.0809,5.7825,14.3189,94.6468,93.8361,30.105,0.1057,2.1769,417.283827114,12.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,2.0,26.0,0.0,4.0,14.0,19.0,0.0,20.0,19.0,6.0,0.0,0.0,0.0,0.0,98.0,28.0,118.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,27.0,25.0,18.0,2.01849655335,0.0776958931195,1.96400082321,0.100611005036,0.0,0.0,0.520409090909,0.040617012883,0.0,2.44948974278,4.8,1.46969384567,1.65,0.852936105462,2.8,1.46969384567,3.0,0.667083203206,0.617100579278,0.601615505414,0.600191932328,0.600009519758,0.028757404961,0.0143787024805,0.0263609545476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191716033073,0.0,0.00958580165367,0.00479290082683,0.0623077107489,0.0,0.00958580165367,0.0335503057878,0.0455325578549,0.0,0.0479290082683,0.0455325578549,0.0143787024805,0.0,0.0,0.0,0.0,0.234852140515,0.0671006115757,0.282781148783,0.0,0.0,0.0,0.0,0.0,0.0599112603354,0.0,0.0647041611623,0.0599112603354,0.0431361074415,0.128223926179,2.13785742558,0.129652455901,1.10108581209
1547,167,30.0,0.3333,0.0,0.6667,5.3228,5.3224,14.2068,89.9948,90.0043,120.0014,0.1833,1.7738,348.552681324,0.0,0.0,0.0,0.0,30.0,0.0,24.0,15.0,14.0,0.0,0.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,12.0,10.0,13.0,0.0,0.0,0.0,0.0,76.0,24.0,72.0,6.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.14058354367,0.0689105413,0.0,0.0,2.1405705086,0.0689265062304,0.51525,0.0298778764306,0.0,2.44948974278,4.8,1.46969384567,1.93333333333,1.28927197372,2.8,1.46969384567,3.0,0.669991708075,0.619136269825,0.602130825754,0.600295470186,0.600018058894,0.0,0.0,0.0,0.0,0.0860702028917,0.0,0.0688561623133,0.0430351014458,0.0401660946828,0.0,0.0,0.0229520541044,0.0114760270522,0.00573801352611,0.0,0.0,0.0,0.0,0.0,0.0,0.0286900676306,0.0,0.0344280811567,0.0286900676306,0.0372970879197,0.0,0.0,0.0,0.0,0.218044513992,0.0688561623133,0.20656848694,0.0172140405783,0.0573801352611,0.0,0.0,0.0172140405783,0.0,0.0,0.0,0.0,0.0,0.234504526337,1.66664707876,0.21933766999,0.999649282233
1548,12,20.0,0.125,0.0,0.875,12.2804,3.3116,6.7505,90.0002,105.9346,90.0,0.2796,0.927,263.979259215,0.0,0.0,0.0,0.0,19.0,0.0,16.0,18.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,38.0,14.0,28.0,12.0,10.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,2.16700321176,0.134973158343,0.0,0.0,2.07845377109,0.134577436804,0.507409090909,0.0236790261833,0.0,2.44948974278,4.8,1.46969384567,2.1,1.41067359797,2.8,1.46969384567,3.0,0.696419413859,0.637431108793,0.607895178281,0.601950889681,0.600273167645,0.0,0.0,0.0,0.0,0.0719753516109,0.0,0.0606108224091,0.0681871752103,0.0113645292017,0.0,0.0,0.00757635280114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113645292017,0.0,0.00757635280114,0.00757635280114,0.0,0.0,0.0,0.0,0.0,0.143950703222,0.053034469608,0.106068939216,0.0454581168069,0.0378817640057,0.0,0.00757635280114,0.0303054112046,0.0,0.0,0.0,0.0,0.0,0.300372916436,0.772903272198,0.241644872515,0.577435111587
1549,227,40.0,0.5625,0.3125,0.125,10.0486,5.8189,14.3287,90.7742,90.8983,30.2947,0.3375,0.8864,422.586926321,11.0,6.0,5.0,0.0,5.0,0.0,8.0,7.0,5.0,0.0,0.0,4.0,10.0,0.0,4.0,14.0,8.0,0.0,2.0,4.0,25.0,0.0,24.0,25.0,4.0,4.0,0.0,1.0,1.0,98.0,28.0,118.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,15.0,14.0,6.0,1.99257753804,0.0687746034287,1.97780506162,0.0758406561248,1.96327210987,0.0799163882923,0.533068181818,0.039103823184,0.0,2.44948974278,4.8,1.46969384567,1.625,0.885649479196,2.8,1.46969384567,4.0,0.654790042685,0.61222047498,0.600934554017,0.600090807722,0.60000330878,0.0260301474439,0.0141982622421,0.0118318852018,0.0,0.0118318852018,0.0,0.0189310163228,0.0165646392825,0.0118318852018,0.0,0.0,0.00946550816142,0.0236637704035,0.0,0.00946550816142,0.033129278565,0.0189310163228,0.0,0.00473275408071,0.00946550816142,0.0591594260089,0.0,0.0567930489685,0.0591594260089,0.00946550816142,0.00946550816142,0.0,0.00236637704035,0.00236637704035,0.231904949955,0.0662585571299,0.279232490762,0.0,0.0,0.0,0.0,0.0,0.033129278565,0.0,0.0354956556053,0.033129278565,0.0141982622421,0.262087092909,1.37889561041,0.238192571696,0.968649391209
1550,227,40.0,0.5,0.1875,0.3125,6.0155,6.0156,14.6554,90.0062,89.9889,119.9989,0.3621,1.5353,459.28662192,8.0,0.0,5.0,0.0,19.0,0.0,17.0,28.0,14.0,0.0,5.0,9.0,20.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,27.0,0.0,28.0,40.0,10.0,4.0,0.0,2.0,4.0,132.0,36.0,142.0,2.0,4.0,0.0,2.0,0.0,8.0,0.0,10.0,15.0,1.0,2.04980145351,0.0663307208315,2.0606131683,0.0553053570357,2.04579404162,0.0690598558235,0.530574074074,0.036666970631,0.0,2.44948974278,4.8,1.46969384567,1.725,1.04851084878,2.8,1.46969384567,4.0,0.649037749287,0.609456651342,0.600543598408,0.600040685265,0.600001025395,0.0174183170556,0.0,0.0108864481597,0.0,0.041368503007,0.0,0.0370139237431,0.0609641096946,0.0304820548473,0.0,0.0108864481597,0.0195956066875,0.043545792639,0.0,0.0043545792639,0.0174183170556,0.0,0.0,0.0,0.0,0.0587868200626,0.0,0.0609641096946,0.0870915852779,0.0217728963195,0.00870915852779,0.0,0.0043545792639,0.00870915852779,0.287402231417,0.0783824267502,0.309175127737,0.0043545792639,0.00870915852779,0.0,0.0043545792639,0.0,0.0174183170556,0.0,0.0217728963195,0.0326593444792,0.00217728963195,0.385761252254,1.11308694771,0.336186593853,0.77883291229
1551,227,40.0,0.625,0.0,0.375,10.2738,5.9507,14.6483,90.925,91.0723,30.3158,0.3958,1.2782,451.960166386,0.0,0.0,0.0,0.0,15.0,0.0,15.0,21.0,12.0,0.0,5.0,7.0,26.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,26.0,0.0,28.0,22.0,13.0,0.0,0.0,0.0,0.0,90.0,28.0,116.0,0.0,4.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.99214915858,0.0878681416689,0.0,0.0,2.0503692202,0.0626597821958,0.541756097561,0.0332351419125,0.0,2.44948974278,4.8,1.46969384567,1.7,1.05356537529,2.8,1.46969384567,3.0,0.667083203206,0.617100579278,0.601615505414,0.600191932328,0.600009519758,0.0,0.0,0.0,0.0,0.0331887655497,0.0,0.0331887655497,0.0464642717696,0.0265510124398,0.0,0.0110629218499,0.0154880905899,0.0575271936195,0.0,0.00442516873996,0.0354013499197,0.0,0.0,0.0,0.0,0.0575271936195,0.0,0.0619523623594,0.0486768561396,0.0287635968097,0.0,0.0,0.0,0.0,0.199132593298,0.0619523623594,0.256659786918,0.0,0.00885033747992,0.0,0.0177006749598,0.0132755062199,0.0,0.0,0.0,0.0,0.0,0.424053534891,1.37883028008,0.365815096786,0.852687499939
1552,194,80.0,0.375,0.4062,0.2188,6.4237,6.4235,24.0978,90.0129,90.0044,119.9957,0.2409,2.0982,861.15990443,26.0,7.0,14.0,14.0,26.0,8.0,20.0,61.0,19.0,0.0,5.0,10.0,16.0,0.0,8.0,12.0,28.0,0.0,10.0,12.0,38.0,8.0,51.0,45.0,34.0,17.0,0.0,7.0,6.0,280.0,198.0,264.0,4.0,4.0,0.0,0.0,6.0,44.0,12.0,53.0,70.0,32.0,1.99126913995,0.107821488091,1.99104133464,0.111973337572,2.07052678285,0.0946241250444,0.516981481481,0.0371984123221,0.0,2.44948974278,4.8,1.46969384567,1.7375,1.0215643641,2.8,1.46969384567,4.0,0.645416532171,0.607621245142,0.600299663826,0.600014512302,0.600000184882,0.0301918376207,0.00812857166711,0.0162571433342,0.0162571433342,0.0301918376207,0.00928979619098,0.0232244904775,0.0708346959562,0.0220632659536,0.0,0.00580612261936,0.0116122452387,0.018579592382,0.0,0.00928979619098,0.0139346942865,0.0325142866684,0.0,0.0116122452387,0.0139346942865,0.0441265319072,0.00928979619098,0.0592224507175,0.0522551035743,0.0394816338117,0.0197408169058,0.0,0.00812857166711,0.00696734714324,0.325142866684,0.229922455727,0.306563274302,0.00464489809549,0.00464489809549,0.0,0.0,0.00696734714324,0.0510938790504,0.0139346942865,0.0615448997653,0.0812857166711,0.0371591847639,0.258343689324,1.81147521279,0.231405242591,1.01432427974
1553,12,80.0,0.3125,0.0,0.6875,24.4154,6.465,6.5191,90.0,105.5676,90.0001,0.2887,1.2344,991.261196679,0.0,0.0,0.0,0.0,68.0,0.0,104.0,141.0,47.0,0.0,12.0,39.0,16.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,48.0,0.0,38.0,59.0,18.0,0.0,0.0,0.0,0.0,284.0,112.0,364.0,44.0,56.0,12.0,22.0,84.0,0.0,0.0,0.0,0.0,0.0,2.10152998766,0.126829492775,0.0,0.0,2.01937861991,0.11627845133,0.526551724138,0.0339833490738,0.0,2.44948974278,4.8,1.46969384567,1.95,1.30288142208,2.8,1.46969384567,3.0,0.671751442127,0.620365722486,0.602454042766,0.600364979371,0.60002454987,0.0,0.0,0.0,0.0,0.0685994773404,0.0,0.104916847697,0.142243033897,0.0474143446324,0.0,0.0121057901189,0.0393438178864,0.0161410534919,0.0,0.00605289505945,0.00201763168648,0.0,0.0,0.0,0.0,0.0484231604756,0.0,0.0383350020432,0.0595201347512,0.0181586851783,0.0,0.0,0.0,0.0,0.286503699481,0.112987374443,0.36720896694,0.0443878971026,0.0564936872215,0.0121057901189,0.0221939485513,0.0847405308323,0.0,0.0,0.0,0.0,0.0,0.324458177066,1.11406196104,0.283622065603,0.677112824674
