ID,NAME,Pred-Boosting,Pred-MLR,Pred-PLS,Pred-SVM,SMILES,permability,set,charge_skew,charge_kurtosis,charge_std,bond_0,bond_sum_0,bond_1,bond_sum_1,bond_2,bond_sum_2,atom_1,atom_sum_1,atom_35,atom_sum_35,atom_6,atom_sum_6,atom_7,atom_sum_7,atom_8,atom_sum_8,atom_9,atom_sum_9,atom_11,atom_sum_11,atom_15,atom_sum_15,atom_16,atom_sum_16,atom_17,atom_sum_17,atom_53,atom_sum_53,TPSA,TPSA_norm,LabuteASA,LabuteASA_norm,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,HBA,HBD,HBA_norm,HBD_norm,atom_len,atom_size
D-1393,Clarithromycin,-5.5191174112,-5.4640380171,-5.4640380177,-5.721007590599999,O1[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)C(=O)[C@@H](C[C@](OC)(C)[C@H](O[C@@H]2O[C@@H](C[C@H](N(C)C)[C@H]2O)C)[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@](OC)(C2)C)[C@@H](C)C1=O)C,-5.4699998,Tr,-1.6566560787578055,2.579889266582576,0.14179478296258036,242.0,0.983739837398374,0.0,0.0,4.0,0.016260162601626018,69,0.5702479338842975,0,0.0,38,0.3140495867768595,1,0.008264462809917356,13,0.10743801652892562,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,182.90999999999997,1.5116528925619832,407.5688908296292,3.3683379407407372,58.49318317187967,9.589074368143644,0.0,0.0,0.0,27.407568469182717,74.1817812083267,111.31576459587411,69.42828634080394,29.62434983819859,12.532156737073795,5.724798628930537,0.0,5.969305287951849,152.2816539602369,5.724798628930537,4.899909730850478,23.575830741452314,178.0039666322487,28.02755871832967,0.0,0.0,0.0,11.75255023431679,0.0,154.8333959308307,42.747115044743985,23.575830741452314,183.10992692933834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.8763907402627,0.0,0.0,0.0,-170.0430574069291,0.0,14,4,0.11570247933884298,0.03305785123966942,121,408
D-1394,Clonidine,-4.5750926813,-4.5180933587,-4.5180933587,-4.3935294476,Clc1cccc(Cl)c1NC=1NCCN=1,-4.497726,Tr,-1.2119620956830117,0.857627665535555,0.13991424287754742,34.0,0.7083333333333334,12.0,0.25,2.0,0.041666666666666664,9,0.391304347826087,0,0.0,9,0.391304347826087,3,0.13043478260869565,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08695652173913043,0,0.0,36.42,1.5834782608695652,104.88282538198409,4.560122842694961,10.619626706576751,4.992404732635669,0.0,0.0,0.0,29.24429848812833,12.08483741532659,6.496859684315945,31.824822479673696,0.0,8.783238725400237,0.0,0.0,0.0,12.41899404984794,0.0,5.309813353288376,4.992404732635669,0.0,18.303532721920263,28.172522750472538,0.0,0.0,34.84882062389243,10.619626706576751,18.953273937375727,0.0,0.0,9.59530989319154,23.119660855625554,12.868950784139054,0.0,0.0,5.687386274683562,0.0,0.0,0.0,0.0,0.0,68.43976038254807,0.0,0.0,0.0,-5.810310899050975,11.759439405391785,3,2,0.13043478260869565,0.08695652173913043,23,118
D-1395,Clozapine,-4.5185455196,-4.5062474913,-4.5062475617,-4.6784814766,Clc1cc2NC(N3CCN(CC3)C)=C3C(=Nc2cc1)C=CC=C3,-4.5100002,Tr,-1.9565004871792246,3.3252046239645843,0.11253835243371184,62.0,0.6888888888888889,24.0,0.26666666666666666,4.0,0.044444444444444446,19,0.4523809523809524,0,0.0,18,0.42857142857142855,4,0.09523809523809523,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.023809523809523808,0,0.0,30.869999999999997,0.735,166.99749904488124,3.9761309296400293,15.109632814989332,0.0,4.992404732635669,0.0,0.0,23.685777305559107,37.187920438598724,45.824031919801534,31.810347115545845,5.8209740960423995,1.4118420783282006,0.0,0.0,0.0,26.08549608939216,0.0,9.799819461700956,4.992404732635669,0.0,38.27307899083439,57.895444691295566,0.0,0.0,28.79668653564204,15.885693777199549,42.76308509924698,0.0,0.0,24.673654011063956,47.28933568627873,6.434475392069527,5.8209740960423995,0.0,11.374772549367124,0.0,0.0,0.0,0.0,0.0,158.28462968591555,0.0,0.0,0.0,-28.284187502031653,6.027335593893883,4,1,0.09523809523809523,0.023809523809523808,42,172
D-1396,Codeine,-4.7905956464,-4.7875154694,-4.7875154413,-4.9170283949,O1C2C34C(C(N(CC3)C)Cc3c4c1c(OC)cc3)C=CC2O,-4.2800002,Tr,-2.153040199838525,4.437075737587311,0.1465867447340524,80.0,0.851063829787234,12.0,0.1276595744680851,2.0,0.02127659574468085,21,0.4883720930232558,0,0.0,18,0.4186046511627907,1,0.023255813953488372,3,0.06976744186046512,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,41.93000000000001,0.9751162790697676,159.46998948901944,3.708604406721382,19.482443829557788,0.0,0.0,0.0,0.0,18.146562199734426,37.82440658661724,37.96863623267893,19.374779464414566,12.160036053899976,11.49902366656781,1.4311996572326342,0.0,0.0,41.997705222111726,1.4311996572326342,4.899909730850478,5.893957685363079,36.33876879430516,20.51063904348078,35.31588389079171,0.0,11.49902366656781,0.0,9.473725907600098,50.128485144920724,11.787915370726159,5.893957685363079,44.91499900812779,24.18898090739772,0.0,0.0,0.0,0.0,11.49902366656781,0.0,0.0,0.0,0.0,179.67973667078172,0.0,0.0,0.0,-36.34640333744839,0.0,4,1,0.09302325581395349,0.023255813953488372,43,160
D-1398,Cycloserine,-5.0053888888,-5.1595068234,-5.1595068145,-5.6663473984,O1NC(=O)C(N)C1,-5.4400001,Tr,-0.5802801271827532,-1.1985760179156286,0.1907186585547784,24.0,0.9230769230769231,0.0,0.0,2.0,0.07692307692307693,6,0.46153846153846156,0,0.0,3,0.23076923076923078,2,0.15384615384615385,2,0.15384615384615385,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,64.35,4.949999999999999,49.18615571046481,3.783550439266524,5.719716975726273,9.632125767808455,5.4731213474032465,0.0,0.0,0.0,0.0,0.0,10.671260911426948,8.841576625006047,1.4118420783282006,0.0,5.907179729351506,0.0,17.979927671303717,0.0,5.4731213474032465,5.719716975726273,6.017892468349645,6.558985242916289,0.0,0.0,0.0,5.907179729351506,11.19283832312952,18.48405744061744,9.632125767808455,0.0,4.1122756685106605,0.0,4.235526234984602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.43199074074074,0.0,0.0,0.0,7.2346759259259255,0.0,3,2,0.23076923076923078,0.15384615384615385,13,54
D-1401,Danazol,-4.296701113,-4.6488599913,-4.648859974,-4.4802555292,o1ncc2C[C@]3([C@H]4[C@@H]([C@H]5CC[C@](O)(C#C)[C@@]5(CC4)C)CCC3=Cc12)C,-4.561461,Tr,-1.923802539183642,6.918014973187551,0.09389518421135604,98.0,0.8909090909090909,10.0,0.09090909090909091,2.0,0.01818181818181818,27,0.5192307692307693,0,0.0,22,0.4230769230769231,1,0.019230769230769232,2,0.038461538461538464,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,46.260000000000005,0.8896153846153847,187.4320421042374,3.6044623481584117,9.63190312808056,0.0,0.0,0.0,6.399401534821945,30.353986340641715,73.75940958082722,42.505888753008854,8.9144123231552,6.9718093671539085,5.760247418874442,1.4311996572326342,0.0,0.0,45.2716255885063,1.4311996572326342,5.156663257125445,28.511853994882795,63.91530935488069,0.0,23.069698651455468,0.0,12.319835853677588,6.052071746035566,0.0,17.29772191644898,6.372924901329379,40.83168984856038,98.90475501356468,16.269094677857375,0.0,6.052071746035566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.3759362758061,0.0,0.0,4.805915739618911,-70.09851868209171,0.0,3,1,0.057692307692307696,0.019230769230769232,52,182
D-1406,Dextromethorphan,-4.6232058236,-4.4941264394,-4.4941264389,-4.7625966448,O(C)c1cc2C34C(C(N(CC3)C)Cc2cc1)CCCC4,-4.7399998,Tr,-3.5573626239962195,14.433263794265088,0.09709077982557589,84.0,0.875,12.0,0.125,0.0,0.0,25,0.5555555555555556,0,0.0,18,0.4,1,0.022222222222222223,1,0.022222222222222223,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12.47,0.27711111111111114,156.79085643557406,3.484241254123868,9.636772684650527,0.0,0.0,0.0,0.0,18.788268510322055,68.07008427399936,37.47729550498061,15.262503795903907,5.749511833283905,0.0,0.0,0.0,0.0,39.00582685805556,0.0,4.899909730850478,5.893957685363079,49.670432345722695,20.51063904348078,29.254159106383874,0.0,5.749511833283905,0.0,4.736862953800049,31.4284412426809,11.787915370726159,5.893957685363079,77.2604913942964,18.127256122989884,0.0,0.0,0.0,0.0,5.749511833283905,0.0,0.0,0.0,0.0,214.08785354793383,0.0,0.0,0.0,-58.58785354793384,0.0,2,0,0.044444444444444446,0.0,45,148
D-1407,Diazepam,-4.3202436812,-4.4288361087,-4.4288360912,-4.355054997,Clc1cc2c(N(C)C(=O)CN=C2c2ccccc2)cc1,-4.3899999,Tr,-1.1651046086632477,1.9658896026503738,0.11121927426081736,42.0,0.6,24.0,0.34285714285714286,4.0,0.05714285714285714,13,0.3939393939393939,0,0.0,16,0.48484848484848486,2,0.06060606060606061,1,0.030303030303030304,0,0.0,0,0.0,0,0.0,0,0.0,1,0.030303030303030304,0,0.0,32.67,0.9900000000000001,140.32699561478867,4.252333200448142,4.899909730850478,9.786941916707491,0.0,0.0,0.0,41.81303342854899,18.127256122989884,27.237638865928222,25.10665683915646,6.496859684315945,0.0,5.907179729351506,0.0,0.0,22.61439841428468,0.0,0.0,4.992404732635669,0.0,18.372596315448668,64.48888595844167,0.0,0.0,28.907190897038284,4.899909730850478,25.0915513167204,4.794537184071822,0.0,28.946764213606848,53.33175439394203,5.022633313741326,0.0,0.0,5.687386274683562,0.0,0.0,0.0,0.0,0.0,103.73640931192436,0.0,0.0,0.0,-2.769058068958041,5.977093201478121,2,0,0.06060606060606061,0.0,33,148
D-1408,Diclofenac,-5.170961102,-5.1106342352,-5.110634234,-5.0755124765,Clc1cccc(Cl)c1Nc1ccccc1CC(O)=O,-4.460681,Tr,-0.9987039635560292,2.3268427886811436,0.15440627853116576,36.0,0.5806451612903226,24.0,0.3870967741935484,2.0,0.03225806451612903,11,0.36666666666666664,0,0.0,14,0.4666666666666667,1,0.03333333333333333,2,0.06666666666666667,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06666666666666667,0,0.0,49.33,1.6443333333333332,135.92993443617692,4.530997814539231,10.418621544395588,4.794537184071822,0.0,0.0,0.0,47.37155461111821,23.69070761468688,8.428903387024002,31.700887696687133,0.0,1.4118420783282006,0.0,1.4311996572326342,5.969305287951849,23.65201445903921,1.4311996572326342,0.0,0.0,6.372924901329379,5.309813353288376,57.90564907282271,0.0,0.0,40.545957617784005,5.309813353288376,11.078113479059063,11.167462085401201,0.0,17.900278497228975,42.29693095364306,11.457108705810853,1.4311996572326342,0.0,11.374772549367124,0.0,0.0,0.0,0.0,0.0,85.77864516737382,0.0,0.0,0.0,0.868634584032911,11.99160913748215,3,2,0.1,0.06666666666666667,30,152
D-1410,Diflunisal,-4.7533898858,-4.8698317693,-4.8698317711,-4.688269682900001,Fc1cc(F)ccc1-c1cc(C(O)=O)c(O)cc1,-4.7399998,Tr,-0.8621290825440135,0.9157037708756497,0.19747941420811585,28.0,0.5185185185185185,24.0,0.4444444444444444,2.0,0.037037037037037035,8,0.3076923076923077,0,0.0,13,0.5,0,0.0,3,0.11538461538461539,2,0.07692307692307693,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,57.53,2.2126923076923077,112.34760436784283,4.3210617064554935,10.217616382214425,0.0,13.57536727942146,0.0,0.0,6.042418707663295,29.733126322350174,11.60587019936029,8.224551337021321,22.94740500707269,0.0,0.0,2.8623993144652684,5.969305287951849,32.017534998657204,2.8623993144652684,0.0,0.0,0.0,0.0,53.45240541976855,0.0,16.876414816677897,5.969305287951849,0.0,17.61812132739891,0.0,11.63444168209179,18.582540012790137,36.25451224597977,0.0,12.558102640626625,0.0,8.78083009534964,5.749511833283905,0.0,0.0,0.0,0.0,59.503958249175604,0.0,0.0,27.99748370723659,4.1652247102544715,0.0,3,2,0.11538461538461539,0.07692307692307693,26,128
D-1411,Digoxin,-4.401266644200001,-4.8418330948,-4.8418330933,-4.500058501,O1CC(=CC1=O)C1CC[C@]2(O)[C@H]3[C@H](C[C@@H](O)[C@]12C)[C@]1([C@@H](C[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@@H]4O[C@H](C)[C@@H](O[C@@H]5O[C@H](C)[C@@H](O)[C@@H](O)C5)[C@@H](O)C4)[C@@H](O)C2)CC1)CC3)C,-5.6316042,Tr,-1.53623375100843,2.2342205640850334,0.14814298795830563,248.0,0.9841269841269841,0.0,0.0,4.0,0.015873015873015872,64,0.5378151260504201,0,0.0,41,0.3445378151260504,0,0.0,14,0.11764705882352941,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203.06,1.7063865546218489,413.7605581225488,3.476979480021418,63.81088982324363,0.0,4.794537184071822,0.0,0.0,13.703784234591359,106.10300130344044,86.78693772239951,77.54409048147731,24.79903932376625,18.798235105610694,8.587197943395806,0.0,5.969305287951849,148.10942326518798,8.587197943395806,0.0,34.405811680245876,195.64111871414585,6.558985242916289,11.625176276104835,0.0,0.0,5.969305287951849,0.0,143.0478218339515,37.952577860672164,34.405811680245876,183.8656307589741,11.625176276104835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.2010916888869,0.0,0.0,0.0,-160.2010916888869,0.0,14,6,0.11764705882352941,0.05042016806722689,119,422
D-1412,Diltiazem,-4.7673573383,-4.6164265467000005,-4.6164265278,-4.6680515252,S1c2c(N(CCN(C)C)C(=O)[C@H](OC(=O)C)[C@@H]1c1ccc(OC)cc1)cccc2,-4.4043612,Tr,-1.5466692004944944,3.3549048204687955,0.14280807749976157,86.0,0.7543859649122807,24.0,0.21052631578947367,4.0,0.03508771929824561,26,0.4727272727272727,0,0.0,22,0.4,2,0.03636363636363636,4,0.07272727272727272,0,0.0,0,0.0,0,0.0,1,0.01818181818181818,0,0.0,0,0.0,59.08,1.0741818181818181,211.85423234523418,3.8518951335497125,19.273545369301054,9.589074368143644,0.0,0.0,11.761884949391115,24.16967483065318,43.68478012291467,39.81943907931778,38.51270674530332,5.749511833283905,6.080018026949988,0.0,5.907179729351506,5.969305287951849,54.702522736169506,0.0,4.899909730850478,0.0,23.053383288947302,38.88323535892945,53.90280115300335,0.0,5.749511833283905,29.32575624137803,9.636772684650527,56.839738403182785,14.325937321943691,0.0,53.2810557386023,53.23483313682413,0.0,0.0,0.0,5.687386274683562,5.749511833283905,0.0,0.0,0.0,0.0,211.58032006851795,0.0,0.0,0.0,-20.849989971201264,-0.5636634306500381,6,0,0.10909090909090909,0.0,55,220
D-1417,Domperidone,-5.3812710039999985,-5.1371101259,-5.1371101134,-5.329675507799999,Clc1cc2NC(=O)N(c2cc1)C1CCN(CC1)CCCN1c2c(NC1=O)cccc2,-5.4099998,Tr,-0.6610802669995259,1.4288985184758394,0.13187992439856203,72.0,0.6206896551724138,40.0,0.3448275862068966,4.0,0.034482758620689655,24,0.4444444444444444,0,0.0,22,0.4074074074074074,5,0.09259259259259259,2,0.037037037037037035,0,0.0,0,0.0,0,0.0,0,0.0,1,0.018518518518518517,0,0.0,78.82,1.4596296296296296,211.26464129346402,3.9123081721011856,14.853916271308982,9.13419929558271,9.589074368143644,0.0,0.0,23.685777305559107,55.827727926620554,49.72172462142192,33.0328713198268,0.0,2.8236841566564013,0.0,0.0,11.379486796406947,32.980372392401236,0.0,23.988115566891693,0.0,31.63352685665373,19.490579052947837,68.28812543193499,0.0,0.0,33.66774276069756,11.379486796406947,43.47869461983952,6.496859684315945,0.0,55.293355408082675,51.886005321786705,7.846317470397728,22.066802870465047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.68797650092887,0.0,0.0,-0.8243364473945358,-28.302276598946836,5.883080989856986,5,2,0.09259259259259259,0.037037037037037035,54,224
D-1419,Efavirenz,-4.5576463016,-3.8386100051,-3.838609988,-3.9505705002,Clc1cc2c(NC(O[C@]2(C#CC2CC2)C(F)(F)F)=O)cc1,-4.0500002,Tr,0.4211914387229899,1.1674499637831701,0.17551063410673096,48.0,0.7741935483870968,12.0,0.1935483870967742,2.0,0.03225806451612903,9,0.3,0,0.0,14,0.4666666666666667,1,0.03333333333333333,2,0.06666666666666667,3,0.1,0,0.0,0,0.0,0,0.0,1,0.03333333333333333,0,0.0,38.33,1.2776666666666665,135.66609620203837,4.522203206734613,4.736862953800049,5.309813353288376,4.794537184071822,13.171245143024459,0.0,17.521374209088158,36.793540244504285,23.3338352716525,9.799661943194222,0.0,1.4118420783282006,0.0,5.601050810983688,12.26953858838189,35.08055580858629,0.0,0.0,5.893957685363079,24.52319913108592,5.309813353288376,28.713340928428206,0.0,11.840868637711289,23.381566235854493,5.309813353288376,12.26953858838189,10.337913764783737,17.734826323074365,29.275369743717512,18.127256122989884,6.434475392069527,0.0,0.0,23.653168601779843,0.0,0.0,0.0,0.0,0.0,68.56811624289632,0.0,0.0,42.47291524943311,-8.199854414245129,5.686600699693456,2,1,0.06666666666666667,0.03333333333333333,30,160
D-1420,Emetine,-5.0570072561,-5.1156716872,-5.1156716852,-4.8057136372,O(C)c1cc2c(cc1OC)CCN[C@@H]2C[C@H]1C[C@@H]2N(C[C@@H]1CC)CCc1cc(OC)c(OC)cc12,-5.6900001,Tr,-2.615534918942585,6.588478299035122,0.13739717650769118,134.0,0.8481012658227848,24.0,0.1518987341772152,0.0,0.0,40,0.5333333333333333,0,0.0,29,0.38666666666666666,2,0.02666666666666667,4,0.05333333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.19000000000001,0.6958666666666669,265.69577322050554,3.5426103096067405,24.257265168488573,4.899909730850478,0.0,0.0,0.0,13.224817018625059,90.19995545780078,53.815433984905845,52.82546384659436,1.4118420783282006,22.99804733313562,0.0,0.0,0.0,73.81887758416701,0.0,10.209723084138854,11.787915370726157,50.75230156064186,47.64238888847818,46.42348079744116,0.0,22.99804733313562,0.0,24.257265168488573,52.54229861932866,12.745849802658759,11.787915370726157,113.71984141540953,24.16967483065318,1.4118420783282006,0.0,0.0,0.0,22.99804733313562,0.0,0.0,0.0,0.0,349.17628181599446,0.0,0.0,0.0,-89.92628181599459,0.0,6,1,0.08,0.013333333333333334,75,260
D-1422,Enalaprilat,-6.067286279299999,-5.8617013913,-5.8617014014,-5.964189770499999,OC(=O)[C@@H]1N(CCC1)C(=O)[C@@H](N[C@H](CCc1ccccc1)C(O)=O)C,-5.880000099999998,Tr,-0.8017649750405774,1.3943535929057704,0.17000014257959817,82.0,0.82,12.0,0.12,6.0,0.06,24,0.4897959183673469,0,0.0,18,0.3673469387755102,2,0.04081632653061224,5,0.10204081632653061,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,106.94,2.1824489795918365,180.138296149582,3.676291758154735,15.117526113064901,14.898887721432018,4.794537184071822,0.0,0.0,30.212093538316473,37.90704321431019,24.3167209145288,16.983960917711403,13.447627015027491,0.0,5.907179729351506,2.8623993144652684,11.938610575903699,54.79899969233276,2.8623993144652684,10.209723084138854,0.0,50.39726912766212,6.496859684315945,35.77554503001347,0.0,0.0,17.845790305255207,5.309813353288376,57.513853507684985,20.756536453544843,0.0,60.320047992555494,30.212093538316473,1.4118420783282006,2.8623993144652684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.62639041568272,0.0,0.0,0.0,-14.37639041568269,0.0,6,3,0.12244897959183673,0.061224489795918366,49,186
D-1427,Exemestane,-4.2841822588,-4.1317332582,-4.1317332185,-4.1007012743,O=C1CC[C@H]2[C@H]3[C@H](CC[C@]12C)[C@@]1(C(=CC(=O)C=C1)C(C3)=C)C,-4.329999900000002,Tr,-1.867471544515833,6.055809116153897,0.07953847659571926,88.0,0.8979591836734694,0.0,0.0,10.0,0.10204081632653061,24,0.5217391304347826,0,0.0,20,0.43478260869565216,0,0.0,2,0.043478260869565216,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34.14,0.7421739130434782,165.6233536948104,3.600507689017617,0.0,9.589074368143644,0.0,0.0,0.0,31.85999947269806,60.85082068354715,43.24731840735714,6.853792780851101,5.783244946364939,5.783244946364939,0.0,0.0,0.0,42.48727971622894,0.0,0.0,28.5118539948828,45.56840874123825,0.0,35.8334632602471,0.0,0.0,11.566489892729878,0.0,11.566489892729878,9.589074368143644,28.5118539948828,78.46661408932353,35.8334632602471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.86655430687597,0.0,0.0,0.0,-45.533220973542754,0.0,2,0,0.043478260869565216,0.0,46,160
D-1428,Ephedrine; Pseudoephedrine,-4.9722445851,-4.670765547699999,-4.6707655343,-4.5909642445,OC(C(NC)C)c1ccccc1,-4.9899998,Tr,-1.7488853561616446,3.7759779098253237,0.11728991301230458,42.0,0.7777777777777778,12.0,0.2222222222222222,0.0,0.0,15,0.5555555555555556,0,0.0,10,0.37037037037037035,1,0.037037037037037035,1,0.037037037037037035,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32.26,1.1948148148148148,94.45455190577019,3.4983167372507475,10.418621544395588,0.0,0.0,0.0,0.0,30.212093538316473,19.39117050927492,15.613202361541184,14.304569363971307,1.4118420783282006,0.0,1.4311996572326342,0.0,0.0,24.34051149964827,1.4311996572326342,5.309813353288376,0.0,18.949802612595313,6.975826900282246,35.77554503001347,0.0,0.0,0.0,5.309813353288376,19.53372721697174,0.0,0.0,36.31522286615553,30.212093538316473,1.4118420783282006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.67190621850594,0.0,0.0,0.0,-18.171906218505924,0.0,2,2,0.07407407407407407,0.07407407407407407,27,90
D-1431,Ethionamide,-4.6900289129,-4.371394792,-4.3713947898,-4.3094517714,S=C(N)c1cc(ncc1)CC,-4.4000001,Tr,-1.7733811846975684,3.3105724370000695,0.12174764544717565,28.0,0.6666666666666666,12.0,0.2857142857142857,2.0,0.047619047619047616,10,0.47619047619047616,0,0.0,8,0.38095238095238093,2,0.09523809523809523,0,0.0,0,0.0,0,0.0,0,0.0,1,0.047619047619047616,0,0.0,0,0.0,38.91,1.8528571428571428,85.61036665400567,4.076684126381222,5.719716975726273,4.9839785209472085,0.0,0.0,0.0,19.069765560342375,18.45776231665597,24.284067478211316,4.1122756685106605,4.988502101738191,2.8236841566564013,0.0,0.0,0.0,13.78975260601816,0.0,4.9839785209472085,5.719716975726273,13.224817018625059,0.0,29.515112112686808,0.0,0.0,17.206375544784887,5.719716975726273,9.9724806226854,6.372924901329379,0.0,29.075340053202893,18.25773262614135,2.8236841566564013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.66400155895693,0.0,0.0,0.0,-7.189084703325773,4.691749811035526,2,1,0.09523809523809523,0.047619047619047616,21,88
D-1434,Etoricoxib,-4.3092401626,-4.3657191328,-4.3657191334,-4.328172918,Clc1cc(c(nc1)-c1ccc(nc1)C)-c1ccc(S(=O)(=O)C)cc1,-4.2800002,Tr,-1.400860593397186,1.63193429226253,0.09571505794268663,42.0,0.5121951219512195,36.0,0.43902439024390244,4.0,0.04878048780487805,15,0.38461538461538464,0,0.0,18,0.46153846153846156,2,0.05128205128205128,2,0.05128205128205128,0,0.0,0,0.0,0,0.0,1,0.02564102564102564,1,0.02564102564102564,0,0.0,59.92,1.5364102564102564,166.71799383349662,4.274820354705041,0.0,9.967957041894417,8.417796984328938,0.0,0.0,23.685777305559107,42.627437147309145,43.57509683800977,27.94887178963954,0.0,9.837253136417502,0.0,0.0,0.0,28.97917532688223,0.0,9.967957041894417,0.0,11.747375592813455,6.1839241011164585,65.35928268386238,0.0,22.384282469939446,21.43819302665002,0.0,24.569678127339813,9.837253136417502,6.851892117295679,26.255306337401755,59.538204850790365,5.022633313741326,22.384282469939446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.34726074964765,0.0,0.0,25.104702839597394,-14.860315337586094,0.6027961927854877,4,0,0.10256410256410256,0.0,39,186
D-1436,Felodipine,-5.58062636,-5.3459522823,-5.3459522838,-5.4597525637,Clc1c(cccc1Cl)C1C(C(OCC)=O)=C(NC(C)=C1C(OC)=O)C,-4.640985,Tr,-1.2063704793953915,2.8474477667416345,0.15381936547628558,70.0,0.7777777777777778,12.0,0.13333333333333333,8.0,0.08888888888888889,19,0.4318181818181818,0,0.0,18,0.4090909090909091,1,0.022727272727272728,4,0.09090909090909091,0,0.0,0,0.0,0,0.0,0,0.0,2,0.045454545454545456,0,0.0,64.63,1.4688636363636363,182.88469670625793,4.15647037968768,14.783539260888475,0.0,9.589074368143644,0.0,0.0,35.286717195791624,32.161546551247326,25.101664187813864,51.648439524144926,0.0,1.4118420783282006,0.0,0.0,11.938610575903699,45.14829636513593,0.0,5.309813353288376,0.0,26.449634037250117,13.596937701798877,56.27626192841973,0.0,0.0,35.14049035636873,5.309813353288376,25.535548277702578,19.06280027574374,0.0,56.68673954001113,40.66754380924008,11.457108705810853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.87641363852836,0.0,0.0,0.0,-7.33568123547629,12.18148981917019,5,1,0.11363636363636363,0.022727272727272728,44,200
D-1437,Fenoprofen,-4.5112058135,-4.9006131969,-4.9006131956,-4.572645607,O(c1cc(ccc1)C(C(O)=O)C)c1ccccc1,-4.9499998,Tr,-1.298668456315867,3.110471208586163,0.1570533353802261,40.0,0.6060606060606061,24.0,0.36363636363636365,2.0,0.030303030303030304,14,0.4375,0,0.0,15,0.46875,0,0.0,3,0.09375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,46.53,1.4540625,125.40888201097407,3.9190275628429396,9.84567114490726,4.794537184071822,0.0,0.0,0.0,30.212093538316473,36.58501843964585,5.483034224680881,18.230784690895057,11.49902366656781,0.0,0.0,1.4311996572326342,5.969305287951849,32.460069559191936,1.4311996572326342,0.0,0.0,12.745849802658757,0.0,59.94521986066665,0.0,11.49902366656781,5.969305287951849,4.736862953800049,11.078113479059063,4.794537184071822,0.0,36.12916252456862,54.38176836896965,0.0,1.4311996572326342,0.0,0.0,11.49902366656781,0.0,0.0,0.0,0.0,108.14470610753483,0.0,0.0,0.0,0.021960559131819712,0.0,3,1,0.09375,0.03125,32,128
